,SPY,AAPL,MSFT,AMZN,TSLA,GOOGL,GOOG,FB,NVDA,BRK-B,JPM,JNJ,UNH,HD,PG,V,BAC,MA,PFE,XOM,DIS,CSCO,AVGO,ADBE,CVX,PEP,TMO,KO,ABBV,CMCSA,NFLX,ABT,ACN,COST,CRM,INTC,WFC,VZ,PYPL,WMT,QCOM,MRK,LLY,MCD,T,NKE,DHR,LOW,LIN,TXN,NEE,AMD,UNP,PM,INTU,UPS,HON,MS,MDT,BMY,AMAT,ORCL,SCHW,CVS,RTX,C,GS,AMGN,BLK,BA,CAT,IBM,SBUX,AMT,PLD,GE,ISRG,COP,TGT,ANTM,AXP,DE,MU,SPGI,MMM,NOW,BKNG,F,ADP,ZTS,LRCX,PNC,MDLZ,MO,ADI,GILD,LMT,SYK,GM,TFC,TJX
2021/12/17,-0.010642879,-0.006501771,-0.003385676,0.006789258,0.006095482,-0.018830664,-0.01405357,-0.003314379,-0.020643201,-0.021687742,-0.022754278,-0.027628455,-0.01164629,-0.028908938,-0.022655291,-0.011615386,-0.024888865,-0.010228994,-0.028897967,-0.021834776,6.72E-05,0.00248707,0.023007087,-0.016693479,-0.026063108,-0.02048658,-0.015395074,-0.015686308,-0.017073959,-0.001842774,-0.00732585,0.007495067,-0.010883672,-0.009083871,-0.000750642,-0.004131475,-0.046719652,0.00796203,-0.01350995,-0.032021742,-0.007577833,-0.002898185,-0.041642756,-0.01449812,0.002952403,-0.008357919,-0.015950231,-0.020336475,-0.018176004,-0.010306005,-0.013986782,-0.006419499,-0.01812516,-0.009853843,-0.021594436,-0.006635596,-0.021182207,-0.031605241,-0.015458377,-0.009811703,-0.003749169,-0.063941065,-0.011205179,-0.008496351,-0.005078575,-0.025053198,-0.039182645,-0.00035943,-0.008659303,0.009644172,-0.023281773,0.011673161,-0.043665809,-0.002182846,-0.012679984,-0.011671897,0.008579186,-0.04309615,-0.006539733,-0.006207017,-0.018343645,-0.003617738,0.003748938,-0.019273058,-0.019965216,0.010919939,0.021040159,-0.028501224,-0.010524056,0.006443022,-0.003143318,-0.022548133,-0.011112921,0.019007423,-0.014426451,-0.001382914,-0.002029874,-0.000954468,-0.055317684,-0.034978028,0.007485986
2021/12/20,-0.010633405,-0.008122002,-0.01201354,-0.01728352,-0.034989336,-0.000832636,-0.002811576,-0.024985758,-0.00294956,-0.013791522,-0.017989154,-0.002853211,-0.006959238,0.003659938,0.002540289,-0.014819706,-0.016408414,-0.035183654,0.025891071,-0.014492736,-0.015393879,-0.001653933,0.015859346,-0.012341899,0.000440168,0.006654754,-0.002687883,-0.003291159,0.010267928,-0.007179461,0.011947591,-0.015534967,-0.026398146,0.001734834,-0.022614898,-0.020150148,-0.02294061,-0.001504546,-0.018904427,0.003243221,-0.000735322,0.009512501,-0.014733387,0.00011463,0.017241376,-0.027144304,0.002807812,-0.009956069,-0.010514272,-0.011057421,-0.010996261,-0.014156058,-0.008447002,-0.006313495,-0.025214766,-0.02013652,-0.025929678,-0.018119989,-0.010931166,0.002599048,-0.007800201,-0.051542148,-0.027365844,-0.000398574,-0.015192027,-0.021162279,-0.026689373,-0.011280874,-0.017820232,-0.021543939,-0.029348903,-0.002668791,-0.004971011,-0.001434365,0.001302933,-0.015212781,-0.015678745,-0.000145852,-0.018449667,-0.012671343,-0.025748358,-0.02411894,-0.0116868,-0.015610337,-0.012074395,-0.01666587,-0.000773577,-0.01770361,-0.000217964,-0.000213406,-0.012089553,-0.023778122,-0.002770872,-0.002901577,-0.010522564,0.003600639,-0.019526939,-0.013732947,-0.020304549,-0.025214541,-0.020805098
2021/12/21,0.017758992,0.019086925,0.023069003,0.019978575,0.042880666,0.013173805,0.012773701,0.026885849,0.048919504,0.012534115,0.013966396,-0.003219036,0.007194055,0.002747836,-0.000633511,0.031809903,0.023864661,0.040709773,-0.033923299,0.022650442,0.031269214,0.011100029,0.008284736,0.014096804,0.016014075,-0.002951245,-0.006129459,0.003997211,-0.006953965,0.009504124,0.018829779,0.002148507,0.018430272,-0.005705857,0.021601053,0.02358875,0.020490991,-0.005839199,0.03536242,0.003017228,0.016471408,-0.01138598,0.005313473,0.010163159,0.011574951,0.061472859,-0.001177229,0.005537011,0.007780356,0.011560951,0.005670386,0.062223835,0.006565832,0.001938403,0.027190119,0.02306977,0.00910679,0.025165082,0.027805943,-0.004374595,0.044203875,-0.00141857,0.031110587,0.00468502,0.032703956,0.018874439,0.023438611,0.004227431,0.01513448,0.058573901,0.014580941,0.015032297,0.021093593,-0.002190544,-0.00371774,0.034229763,0.048116623,0.030320769,0.004014804,0.015996903,0.032202186,0.032923921,0.105449302,0.022048907,0.001621865,0.042866367,0.071080928,0.009783756,0.011292276,0.014428434,0.033263735,0.022435672,-0.007100937,-0.007067078,0.022338369,-0.00869332,0.009928207,0.034104173,0.013878608,0.026046359,0.022626922
2021/12/22,0.009998715,0.015318769,0.018057391,0.003638106,0.074946953,0.020509191,0.018918971,-0.011220825,0.011177988,0.003989952,0.003908026,0.004305878,0.014203349,0.013240488,0.00988852,0.011978836,0.002036663,0.019216612,0.010178091,0.008099201,0.005494881,0.008192682,0.013864852,0.011586958,0.005715736,0.006215978,0.009855247,0.007097107,0.016160043,0.003479258,0.015407009,0.02750055,0.027488587,0.007773665,0.000989903,0.003939349,0.004601493,-0.000189449,0.01342917,0.00128927,0.010023405,0.008207608,0.006115958,0.002080214,0.012668623,-0.007141586,0.01834861,0.011013043,0.007389802,0.003004762,0.003869609,-0.002564957,0.002766073,0.012201795,0.017051183,0.006470286,0.000842952,0.005420951,-0.003049731,0.010577684,0.005943793,-0.01803087,0.014304541,0.001091384,0.004660605,0.003704907,0.005284968,0.002761183,0.000735542,0.010876093,0.019363604,0.006047909,0.012412749,0.012236754,0.009142368,0.000107481,0.040564208,0.005659339,-0.010587548,0.016618544,0.009694841,-0.008032983,-0.003749531,0.005887521,-0.001619239,0.019973999,0.008213011,0.027026964,0.024444916,0.016537653,0.011931373,0.00126983,0.00792908,0.00021332,0.001220313,0.008212751,0.006954913,0.030559591,0.023544459,0.003851562,-0.001619033
2021/12/23,0.006222078,0.003643813,0.004471759,0.000184208,0.057618925,0.003425205,0.001316823,0.014495318,0.008163245,0.000271684,0.00357366,0.0019056,0.002529699,0.003614378,0.004895799,-0.00614797,0.003161685,0.00867167,-0.014105796,0.000491864,0.011522254,0.012189161,0.014651977,0.010000381,0.002411146,-0.001117859,-0.001534448,0.000687537,0.007875752,0.020395725,-0.000244145,0.001223114,-0.000941344,0.001273514,0.001344922,0.006670593,0.006870744,-0.001705508,0.001721629,-0.002217436,0.007498074,-0.005646012,0.024765501,0.003812221,0.003632026,0.001390206,0.003472235,0.001561872,0.011391106,0.002514317,-0.001101389,0.015707495,0.011321998,0.000215226,0.00641175,0.017990789,0.016745962,0.010579789,0.015393776,-0.000805132,0.020811437,-0.001557965,0.008888362,0.00406339,0.009872747,0.01023491,0.007088175,0.010201754,0.002610971,0.012543997,0.020034643,0.006782311,0.005638132,-0.004001984,-0.00314307,0.009992482,0.004776265,0.001547549,0.01501786,0.003965517,0.010586597,0.006397693,0.045162791,0.0010142,0.013496304,0.007205775,0.007156721,0.005461798,0.018432813,0.003891158,0.010850381,0.004109162,0.001696759,-0.003839597,0.002147602,0.000690364,0.011307263,0.015906104,0.014800249,0.007499133,-0.003378378
2021/12/27,0.014152154,0.02297483,0.023185663,-0.008178076,0.025248305,0.006738455,0.006262613,0.032633346,0.044028403,0.007402707,0.005723109,0.008439811,0.008316838,0.017679474,0.011680169,0.004662588,0.004952752,-0.000748729,0.008346137,0.014257603,-0.005402602,0.018304464,0.01425999,0.01414978,0.020444955,0.009954073,0.017688658,0.007385783,0.009918209,0.008794719,-0.001579625,0.016527737,0.029803312,0.023802125,0.020383931,0.012278254,0.008478078,0,0,0.009104516,0.019645377,0.011091989,0.019443418,0.008610558,-0.003618882,0.011528965,0.020636523,0.014434806,0.012530589,0.02369265,0.006835753,0.056247443,0.009403996,0.006564087,0.026836143,0.013761243,0.00589607,0.010670477,0.014868793,0.003867848,0.046498138,-0.002006187,0.00810528,0.010759096,0.004004668,0.007307797,0.007791398,0.006166517,0.00946475,-0.005141529,0.000872977,0.007578582,0.016463455,0.025184831,0.02559505,0.006595774,0.001758488,0.028374681,0.013981321,0.008360575,0.001218065,0.004381213,0.000105884,0.009203394,0.009887385,0.0226807,-0.003221975,0.027160456,0.017727245,0.016494166,0.03532181,0.015864264,0.008931219,0.001927198,0.016274745,0.005380786,0.0093943,0.008089552,0.009137242,0.011943892,0.007322046
2021/12/28,-0.000817195,-0.005767252,-0.003504197,0.005843737,-0.005000248,-0.008245038,-0.010914222,0.000115572,-0.020132528,0.005460596,0.003034819,0.004007827,0.006886892,0.005271115,0.005371335,0.001929873,0.001344117,0.001304451,-0.020101392,-0.003231552,0.015706766,0.001734474,-0.007830618,-0.01440245,-0.001936218,0.005190409,-0.010313974,0.003921561,-0.000148883,0.000792543,-0.003930671,-0.006998488,-0.000144464,0.002076497,-0.011033647,-0.003465543,-0.00717659,0.000759307,-0.009947338,0.014350699,-0.008103872,0.003134359,-0.007111853,-0.001342027,0.001614216,-0.006922089,-0.012125423,0.001261361,0.001077384,-0.00385733,0.006132255,-0.007838862,0.005162326,0.003420993,-0.004580447,-0.001999014,0.00300349,-0.004282872,0.000957565,0.000963236,-0.018928231,-0.009939749,-0.003728731,0.003613234,0.009150619,-0.000494684,-0.001108193,0.002664681,-0.000812946,0.014569113,0.001162856,0.00767368,0.011819283,0.009553403,-0.000602846,0.007186644,-0.000109655,-0.001229253,0.003614447,0.010206308,0.000121714,-0.002794004,-0.015778862,-0.006274838,0.005319765,-0.013991118,-0.003173968,-0.001923029,-0.000893199,-0.009167963,-0.010091303,0.000497307,0.007478798,0.012609535,-0.006211867,0.001372286,0.009906364,0.001368233,-0.005571995,0.0041054,0.006461108
2021/12/29,0.001279208,0.000502045,0.002051318,-0.008554957,-0.00209471,-0.000218115,0.000385846,-0.009473741,-0.010586345,0.0039223,-0.000504224,0.007044302,0.005249104,0.011373136,0.008290384,0.00055031,-0.001565989,0.001413623,-0.007412455,-0.008753398,-0.0021263,0.006768421,0.005396092,-0.000122958,-0.005145079,0.003539108,0.01121483,0.001188853,0.007217794,0.00158383,-0.000278436,0.005125642,0.000361322,0.005543364,-0.003562355,0.001352464,0.000619632,-0.006828501,-0.000683876,-0.000490209,0.007466668,0.001822671,0.007199004,0.002277084,-0.007252267,0.014180992,0.010364061,0.013975289,0.004683049,-0.001517575,0.00119722,-0.031929478,0.007222257,0.004687859,-0.002693242,-0.000372585,0.00231826,-0.0124037,-0.005548664,-0.000962309,0.008393863,-0.004963319,-0.0063158,0.009049337,-0.001511245,-0.001319664,-0.003637608,0.008105602,-0.013126246,-0.011982735,0.003436292,0.005428645,0.007008718,0.001351917,0.011399961,-0.005351544,0.00200247,-0.002735348,0.013383106,0.007453571,-0.003527792,-0.011607627,0.034753634,-0.00115769,0.004334633,0.000886876,-0.000934254,-0.009633948,0.007883883,0.011381776,0.014872259,0.000348026,0.005453709,0.000422129,0.006537443,0.00918183,0.001469934,0.001181628,0.002101189,0.001362828,0.009228333
2021/12/30,-0.002764529,-0.006578258,-0.007691197,-0.003289025,-0.014592269,-0.00309914,-0.003426529,0.004140616,-0.013832953,0.001736524,-0.000504576,0.004430163,-0.002274603,-0.002190619,-0.008648506,-0.001375088,-0.002240697,-0.000830399,0.01424105,-0.005887173,0.006844435,-0.005315773,-0.011195148,0.002178242,-0.004408619,-0.001734422,0.004104284,-0.002883833,0.004211008,0,0.002538816,-0.001345696,-0.00382757,-0.006798609,0.003103672,-0.001736449,-0.007223989,-0.002100873,0.010054238,0.00322326,-0.018635882,0.002469168,-0.004202332,-0.004767399,0.005681858,-0.007643046,0.005787295,-0.00458125,-0.003097879,-0.00733711,0.008479169,-0.020976668,-0.005935567,-0.000424188,-0.007206498,-0.003261939,-0.002023795,0.000709001,0.005002446,0.003692386,-0.018635856,-0.002267284,-0.005649667,-0.000192832,-0.001047809,-0.001816991,-0.001760806,-0.004964872,0.00444097,-0.004664622,-0.006029036,0.004199457,-0.001202951,0.007823351,0.001729536,-0.000949509,-0.005393274,-0.008776641,0.017506167,-0.001111937,0.002014308,-0.007630723,-0.023708027,-0.008576498,-0.004315925,-6.12E-05,0.004713417,-0.004377439,-0.009878622,-0.007569911,-0.011585804,-0.00119262,-0.004089734,-0.003164589,-0.004216075,-0.003802265,-0.001947674,0.001017046,0.015726045,-0.004763504,0.00092764
2021/12/31,-0.002520187,-0.003535295,-0.008841212,-0.01142931,-0.012668813,-0.009223625,-0.009061475,-0.023260482,-0.00591496,-0.003266921,-0.000820204,-0.007196276,-0.004539734,0.012367681,0.004976332,-0.005324223,-0.000898206,-0.004626096,0.011130098,0.006579992,-0.006669617,-0.003929637,0.000496115,-0.006082119,-0.000681273,0.006023099,0.002689876,0.007315419,-0.003899139,-0.005139309,-0.015765695,-0.001843921,0.001739849,0.006721,-0.004699788,-0.00463861,-0.00249478,-0.005550259,-0.017198264,0.010616779,0.000766154,-0.006481722,-0.003715054,0.003218502,-0.007263895,-0.004895858,0.001644012,0.008151629,0.006098819,-0.004962792,0.006359858,-0.008611781,0.009577621,0.007850603,-0.000217693,0.002057047,0.006759663,-0.006477726,-0.009763609,-0.002719109,-0.003924517,-0.009089919,-0.004498164,-0.0050154,0.003030239,-0.000661938,-0.007703884,-0.006623394,0.001969869,-0.006857083,0.003202657,-0.001866925,0.006280139,0.004671242,0.00232184,-0.002428677,-0.011010185,0.001387326,-0.002026654,-0.007727679,-0.00341128,0.002514446,-0.006823749,0.00308192,-5.63E-05,-0.008295892,0.00138154,0.01465565,0.004153788,-0.004609255,0.001141547,-0.002388087,0.008517073,0.00296295,0.005664295,-0.010223555,0.005175681,-0.012080199,0.00860141,0.000854688,0.005163503
2022/1/3,0.005789961,0.02500415,-0.004668195,0.02211832,0.135316713,0.000963065,0.002730139,0.006511082,0.02414065,0.005986651,0.021155525,0.002747331,0.000278775,-0.015349016,-0.004157036,0.021780194,0.037986032,0.032366656,-0.040643484,0.038405006,0.012073053,-0.003313826,-0.003140869,-0.00474377,0.016276129,-0.004202469,-0.033451243,0.001520016,0.000147795,0.008146274,-0.008415788,-0.012079162,-0.017705935,-0.001743862,0.005233549,0.033203866,0.057315549,0.009237864,0.033725743,-0.000276512,0.018264405,0.003001088,-0.016255124,0.001902411,0.033739795,-0.01199976,-0.040272331,-0.011490314,-0.022486442,0.011301559,-0.01820905,0.044058456,-0.016512478,0.007684246,-0.018267396,-0.00391899,-0.008201005,0.020680508,0.025616255,-0.00753807,0.016331927,0.007911941,0.019738451,0.009693679,0.010574061,0.044874965,0.033407396,0.007645469,-0.004183251,0.032485561,0.001257592,0.017806296,-0.002479276,-0.02092306,-0.02055124,0.018736071,0.001948267,0.022028212,0.002203571,0.002847601,0.028178521,0.021056229,0.027911953,-0.022948291,0.000619268,-0.029224586,0.025920792,0.048146364,-0.010422611,-0.040978568,0.008774244,0.038400185,-0.005127377,0.012238908,0.00785111,-0.000413149,-0.002954386,0.003739436,0.043322481,0.031596965,-0.004873487
2022/1/4,-0.000334939,-0.012691597,-0.017147096,-0.016915676,-0.041832721,-0.004083028,-0.00453557,-0.005937289,-0.027588718,0.025732205,0.03790981,-0.002681541,-0.022656695,0.01027795,0.003499124,0.004651646,0.039194486,0.011969247,-0.037422819,0.037614091,-0.006570546,-0.024526213,0.01145748,-0.018374462,0.018195523,0.001445254,-0.041741586,0.016694801,-0.001919912,-0.005941831,-0.010412258,-0.023518251,-0.007146167,-0.004376209,-0.028301929,-0.001315536,0.039818657,0.019641574,-0.019493193,-0.018320042,0.005477627,0.001821249,-0.018106257,-0.000260544,0.008257983,0.01044514,-0.026919178,0.016829099,0.018219887,0.001049302,-0.010691723,-0.038738067,0.017193342,0.006372015,-0.020824352,0.017751725,0.010638283,0.040622813,0.002733279,0.004040098,-0.009816746,0.010693912,0.048973844,0.001248053,0.035069511,0.007765478,0.03073388,0.00507298,0.006021509,0.027759089,0.053526579,0.014554624,-0.020911917,-0.012605684,-0.023650661,0.032522911,-0.014916653,0.043378131,0.009571034,-0.01439137,0.032102688,0.060495342,0.006161842,-0.002775968,0.014009172,-0.04157808,0.00142601,0.116674274,0.004671937,-0.038072058,-0.018553775,0.036836006,0.00727597,0.022097093,-0.009031843,-0.005097861,0.02153179,0.034833377,0.074709822,0.032284717,0.015486408
2022/1/5,-0.019202142,-0.026599882,-0.038387905,-0.018893056,-0.053471214,-0.045876194,-0.046829831,-0.036727737,-0.057562259,0.004505282,-0.018282102,0.006663546,-0.002464843,-0.013564592,0.004526858,-0.011058198,-0.016878544,-0.00396926,0.020172425,0.012437429,-0.003467497,-0.015836755,-0.041614475,-0.071426006,0.006505813,0.003405944,0.000841456,0.008293249,0.005252956,0.00059778,-0.039972941,-0.004492954,-0.017610697,-0.025361994,-0.082826403,0.013737289,-0.008720362,0.010286085,-0.020822412,0.013521114,-0.003898925,0.024282497,-0.023087604,-0.004916045,0.022230855,-0.024881299,-0.006379034,-0.019475762,0.004640254,-0.020859516,-0.010476367,-0.057263567,0.003015492,-0.004048157,-0.039817635,-0.012563835,0.009856448,-0.024745845,-0.003571738,0.000482797,-0.029174003,-0.026789669,-0.007225451,0.014574711,-0.004998855,-0.011637076,-0.021718872,-0.011850408,-0.027746835,-0.002621343,0.007657732,0.001449043,-0.033263266,-0.064363201,-0.020807491,0,-0.035755555,-0.017149535,-0.022675824,0.000109103,-0.01065615,0.002046862,-0.020136962,-0.008829537,-0.004105811,-0.051627633,-0.020945781,-0.026737953,-0.008525378,-0.038024155,-0.028356745,-0.016211971,0.014447054,-0.007954301,-0.015437235,-0.000415438,-0.010635586,-0.019872518,-0.04563426,-0.01090618,-0.020594393
2022/1/6,-0.000939413,-0.016693335,-0.00790189,-0.006710945,-0.021523402,-0.000199619,-0.000744641,0.025572933,0.020794052,0.010647869,0.010624041,-0.003425829,-0.040923867,-0.003634173,-0.008403902,-0.001136364,0.020135667,-0.009131982,-0.014200987,0.023520595,0.011018696,0.01061711,-0.009284558,-0.000602604,0.008509253,0.000230084,0.003039521,-0.005264019,-0.004710354,0.005774534,-0.025074078,-0.00014796,-0.048290447,-0.000218205,0.006500618,0.002598838,0.025626317,-0.004813029,0.027302845,-0.002779279,-0.002949078,-0.000633816,-0.005064291,0.009356638,-0.00381529,-0.007457668,-0.00452006,0.011933301,-0.024248705,-0.000321233,-0.04413247,0.000587601,0.002769145,0.015216329,-0.0123126,0.009694267,-0.001137071,0.017112489,-0.009810404,-0.00227198,0.016911609,0.002321766,0.016011649,-0.030431918,0.005470558,0.032776535,-0.004264637,0.000133245,0.004171446,-0.008119449,0.010193427,-0.020836383,0.006338255,0.001209537,-0.006850534,0.005836713,-0.022722677,0.037541259,0.010880038,-0.040962832,0.009163646,0.011584458,0.013241525,-0.008337762,-0.008301328,0.002234737,0.006907521,0.033812309,-0.006870724,0.003971189,0.014599349,0.038514106,-0.000445133,0.011718744,0.003182151,-0.008174064,-0.000390949,-0.002754821,0.002072,0.037457458,0.004391826
2022/1/7,-0.003953511,0.000988361,0.000509761,-0.004287797,-0.035446597,-0.005303132,-0.003973047,-0.002015229,-0.033039952,0.020943738,0.009908164,0.013517404,-0.023528134,-0.029943869,-0.000552701,-0.012696215,0.021815899,-0.000945962,0.016046701,0.008196686,0.005927393,0.003447191,-0.028067758,-0.00665211,0.014359862,0.001265393,-0.021486165,-0.002315187,-0.00258818,-0.00910709,-0.022104106,0.003107846,-0.01917984,-0.024772636,-0.003665705,-0.010553596,0.021256747,0.021084389,-0.024288751,0.009545674,-0.029792919,0.018647738,0.000655587,-0.009751955,0.027354465,-0.025273176,-0.0271453,-0.025990194,-0.005118224,-0.039194647,0.007461899,-0.031050399,0.005088932,0.017759939,-0.030988072,0.007016268,0.023384843,0.006091712,0.001810064,0.021958398,-0.035371619,0.013551145,0.011020498,0.015596122,0.004219464,0.013403098,0.001461258,0.009415087,-0.003595764,0.019683939,0.009910342,-0.003768247,-0.032121646,0.0063799,-0.018138925,0.0145073,-0.029594782,0.027392045,-0.002463831,-0.0101491,0.008559925,0.006084623,-0.012545787,-0.01152755,0.010955039,-0.013326534,0.001897187,-0.000817602,-0.010563831,-0.029114166,-0.046473189,0.014326475,0.00252309,0.011379829,-0.026241439,-0.004609502,0.005977695,-0.029208076,-0.009543478,0.015942489,-0.014442877
2022/1/10,-0.001244366,0.000116189,0.000732329,-0.006570157,0.030342015,0.012060476,0.011455789,-0.011211915,0.005615293,-0.002658097,0.000957189,-0.004943953,0.013955503,-0.015624588,-0.013641398,-0.022999656,-0.005083367,-0.015528176,0.009332384,-0.005952324,-0.007793168,0.011287398,0.003246303,0.029626012,0.000639861,0.000516983,0.029601151,0.001657525,0.011195134,0.009390634,-0.002236391,-0.002213077,0.006068751,-0.032414497,0.005781645,0.033121267,0.010589703,-0.006821584,-0.024786828,-0.001932492,-0.0040464,0.025778326,0.002350618,-0.009922841,0.006466267,-0.041600298,0.024892566,-0.013540937,-0.002527674,0.019616608,-0.024534228,0,-0.017662297,0.011498884,0.00463388,-0.029473817,-0.010614106,0.000768805,0.004374278,0.036129183,-0.008089657,0.020226221,-0.000980993,0.008350083,-0.007850498,0.003800547,0.004176005,0.013550979,-0.021215543,-0.028723909,-0.011374294,0.001483327,-0.014316268,-0.008140082,-0.004618432,-0.01952666,0.003823708,0.004836302,-0.014559323,0.006528877,-0.003670142,0.003195541,-0.005929037,-0.025428059,-0.014114995,0.00990481,-0.003359995,-0.024140759,-0.024912063,0.007153393,-0.007470603,-0.00572118,-0.007698064,0.015471176,0.009239502,0.011647406,0.00863549,0.001062332,-0.019270929,0.004461553,-0.025410049
2022/1/11,0.009108269,0.016783782,0.002259274,0.024002087,0.005935082,0.007690977,0.010416859,0.019203181,0.015219027,0.002727856,0.001016006,-0.010630287,0.008602151,-0.002038863,-0.011587345,0.011369551,0.005722436,0.006540092,0.008001368,0.042062176,0.008237505,0.008896785,0.001432827,0.007721122,0.022859888,-0.000459332,-0.0072635,0.000330969,0.004252568,0.012272346,0.001833938,0.003253053,0.00565678,0.006225986,0.022688635,0.012678877,0.012827514,-0.005197676,0.046843441,-0.002835237,0.03183438,-0.008498295,0.00849649,-0.008660824,-0.004535107,-0.000930599,0.007589967,0.007307512,0.002981248,0.009182295,0.005931902,0.040227254,-0.015422729,0.007080166,0.01495987,-0.002172538,0.013351404,0.01719006,0.021492109,0.005837249,0.01911893,-0.008960522,0.024659052,0.009328035,0.011033075,0.01635623,0.009720105,0.008725137,0.017003659,0.032057746,-0.007624988,-0.015996472,-0.018768253,-0.014825511,-0.000196045,0.02383829,0.007649035,0.031593207,0.000571651,0.036315522,0.009439388,0.001816465,0.00330171,0.012930876,0.008849513,0.011258746,0.017729979,0.02096436,0.010262353,0.000940719,0.013427937,0.006248582,0.00343135,-0.020973513,0.018955464,0.003884123,0.002450144,0.016372967,0.006386104,0.005667066,0.023727428
2022/1/12,0.002703542,0.002570236,0.010445038,-0.000937367,0.039289689,0.012126487,0.011644924,-0.003319632,0.006542678,0.001844987,0.005671962,-0.008525587,0.010063968,0.007060233,0.002205917,0.006203945,-0.007112345,0.002784649,-0.000705541,-0.002943225,-0.000569994,-0.004008337,-8.04E-05,0.00468018,-0.005001167,-0.001091404,0.007574556,0.001488836,0.00233615,-0.003715265,-0.006693395,-0.014590988,0.008152078,0.007221727,0.012732096,-0.003040568,0.006064933,-0.002612416,-0.022556429,-0.00527042,0.005501641,-0.005754882,-0.024397716,-0.004577986,0.004176181,0.012707942,0.003438962,0.004889784,0.014445846,0.00752816,0.003538099,0.001165273,0.002353713,0.004455932,-0.002522742,-0.000236678,0.008968621,-0.027095876,0.009824799,-0.010079469,0.046572688,-0.001921404,0.009690086,-0.002451925,0.003858008,0.002533127,-0.031608958,-0.002668088,-0.003467746,0.006619723,0.011138881,0.00541884,-0.001633969,-0.004222717,0.001634094,0.004420836,-0.014816126,0.009690217,-0.013535495,-0.004187566,-0.005188754,-0.011299403,0.009660336,0.015464168,0.002458389,-0.008730357,-0.013492976,0.004928087,-0.00276264,4.70E-05,0.019473842,0.004869555,0.001635454,0.000202145,0.000691097,-0.001658184,-0.007799272,-0.000522112,-0.006996426,0.010204053,-0.010780157
2022/1/13,-0.013778588,-0.019028066,-0.042322562,-0.024169637,-0.067491018,-0.020105322,-0.017769345,-0.020344472,-0.050858926,0.002715425,-0.001246775,-0.00606631,-0.013277904,-0.006214645,-0.004528025,-0.003291487,-0.002046711,0.006016693,-0.019594008,-0.007168993,-0.014955644,-0.009980666,-0.039887456,-0.029058683,-0.004162403,0.001610114,-0.038883553,0.005946492,-0.01736816,0.006476899,-0.03354298,-0.027016931,-0.041941746,-0.016964593,-0.03868308,-0.014352405,-0.007092225,0.001309629,-0.033066253,0.01415225,-0.013571499,0.001477866,-0.024421694,0.001877933,0.013232456,-0.017213128,-0.046772038,-7.98E-05,-0.023088882,-0.010105923,-0.002232869,-0.034407476,0.002510102,0.00650627,-0.042164755,-0.0035508,0.00540661,-0.004852013,-0.001560332,-0.003394033,-0.014854342,-0.00588831,-0.015186695,-0.0041596,0.005380453,0.007431629,0.001255387,-0.003926426,-0.019805412,0.029661978,0.020683481,0.008758127,-0.014152317,-0.015228081,-0.00058739,0.002151812,-0.030789739,-0.009241692,0.006058719,-0.011066109,-0.006763386,0.011003361,0.005362235,-0.025835136,0.008917658,-0.090915439,0.009392013,0.022476549,-0.011507532,-0.027301337,0.000655689,0.006757668,0.004007669,0.016568997,-0.022848928,-0.005121145,0.010739012,-0.00052227,0.012125212,0.006633421,-0.010897739
2022/1/14,0.000409021,0.005110662,0.017716616,0.005731506,0.017497698,0.006447256,0.004711338,0.01660127,0.013810022,0.008933559,-0.061463452,-0.005451518,0.002695612,-0.038710038,0.009602655,-0.001534892,-0.017432291,0.007090349,-0.010622977,0.017556358,-0.022516726,-0.002276413,-0.00137311,0.007157963,0.017034729,0.008382172,-0.010135011,0.008045942,0.01760029,0.007800342,0.012499981,-0.011492405,-0.022165675,-0.026872803,0.011372046,0.013833312,0.036785739,-0.004484336,-0.014308582,-0.002818476,0.026102578,0.000737796,-0.022229355,-0.014154057,0.014179145,-0.009425788,0.004314363,-0.029118481,-0.014336699,0.015530821,-0.020023611,0.031188784,-0.005451865,0.012536717,-0.003852284,-0.018672532,-0.008111921,-0.035787476,-0.00211432,0.005108388,0.062476192,-0.001139065,0.023024219,0.008353948,0.008409833,-0.01254055,-0.02523026,0.019536471,-0.021876992,0.009200593,0.008546266,-0.004081239,-0.022265613,-0.01886943,-0.002677038,0.006831979,-0.017464325,0.037311588,-0.019616561,0.011883777,-0.028218591,-0.002182016,0.018197007,-0.008962348,-0.012595286,0.01872388,-0.003265594,0.006794567,-0.013711002,-0.003961388,0.062684722,-0.013321492,0.006800696,0.009938382,0.013075752,-0.001530337,0.020373522,-0.004404879,-0.010846721,0.009585249,-0.019694261
